%time,field.header.seq,field.header.stamp,field.header.frame_id,field.set_point,field.process_value,field.process_value_dot,field.error,field.time_step,field.command,field.p,field.i,field.d,field.i_clamp,field.antiwindup
49694000000,4954,49694000000,,0.0,-1.1208416535005892,2.386224322636422,1.1208416535005892,0.001,0.0,0.0,0.0,0.0,0.0,0
49704000000,4955,49704000000,,0.0,-1.0960537792249525,2.552615738636368,1.0960537792249525,0.001,0.0,0.0,0.0,0.0,0.0,0
49714000000,4956,49714000000,,0.0,-1.0696740242721265,2.7057499962037057,1.0696740242721265,0.001,0.0,0.0,0.0,0.0,0.0,0
49724000000,4957,49724000000,,0.0,-1.0418406950631,2.8445964670658466,1.0418406950631,0.001,0.0,0.0,0.0,0.0,0.0,0
49734000000,4958,49734000000,,0.0,-1.012701964473976,2.968204296413691,1.012701964473976,0.001,0.0,0.0,0.0,0.0,0.0,0
49744000000,4959,49744000000,,0.0,-0.9824150795423439,3.0757015397147325,0.9824150795423439,0.001,0.0,0.0,0.0,0.0,0.0,0
49754000000,4960,49754000000,,0.0,-0.9511455703737104,3.166295874891557,0.9511455703737104,0.001,0.0,0.0,0.0,0.0,0.0,0
49764000000,4961,49764000000,,0.0,-0.9190664359216125,3.2392784742196246,0.9190664359216125,0.001,0.0,0.0,0.0,0.0,0.0,0
49774000000,4962,49774000000,,0.0,-0.8863572658794352,3.2940326975125322,0.8863572658794352,0.001,0.0,0.0,0.0,0.0,0.0,0
49784000000,4963,49784000000,,0.0,-0.8532032420631408,3.3300490813881742,0.8532032420631408,0.001,0.0,0.0,0.0,0.0,0.0,0
49794000000,4964,49794000000,,0.0,-0.8197939507252103,3.346947520485497,0.8197939507252103,0.001,0.0,0.0,0.0,0.0,0.0,0
49804000000,4965,49804000000,,0.0,-0.7863219337737526,3.344506457497938,0.7863219337737526,0.001,0.0,0.0,0.0,0.0,0.0,0
49814000000,4966,49814000000,,0.0,-0.7529809171599942,3.3226972910080224,0.7529809171599942,0.001,0.0,0.0,0.0,0.0,0.0,0
